show_id,show,nw,imper_syn_rate,imper_rx_rate,you_rx_rate,dir_z,dir_z_rate,side,avg_host_cfscore
1728152109,THE DAILY BLAST with Greg Sargent,234658,60.11223695749735,23.921376487880796,183.09528613013063,-0.4267201869058718,-0.42400711136891295,-0.6240963855421687,
1728340033,Mission Implausible,460167,74.39721922366459,30.6029610432577,237.57059570795062,0.5024772049319592,0.5447095632242246,-0.1393728222996515,-1.011
1730358737,Letters from an American,99556,28.024428462372935,6.227650769416208,47.510948611836554,-2.7997047381133693,-2.82270553638215,-0.4923747276688453,-1.058
1743030473,The Rest Is Politics: US,411659,70.22354694485843,29.639344262295083,240.6676602086438,0.4013963068259052,0.43582307344443877,-0.1820728291316526,0.6405
1750591415,Candace,530395,65.91951767816606,27.504666625104058,265.9517898203395,0.271748616242805,0.4093919935142445,0.3261802575107296,
1751785203,Brad vs Everyone,350335,88.14181237744445,36.24418255622477,262.34953193948456,1.5324440287296592,1.2566903142283796,0.2266187050359712,-0.688
1767877239,No Gods No Mayors,305852,46.26333362593348,21.587388283640077,201.63400923966228,-0.7681422507649595,-0.6875630057157048,-0.115079365079365,-1.137
1774505095,Raging Moderates with Scott Galloway and Jessica Tarlov,382625,64.32302608713695,22.14994527355442,240.30356318440477,-0.0292079986614408,-0.06070890837453088,-0.2507552870090634,-0.953
1785081636,The Mary Trump Podcast,112984,81.77416671773904,29.417687384539956,169.58946566623183,0.5200516320096753,0.18304169635442555,-0.6284722222222222,
1788891712,It's A Numbers Game with Ryan Girdusky,314862,68.17430628704874,27.492130763694323,232.29305993593408,0.288644089776836,0.2327366725303898,0.2699115044247787,1.2223333333333333
1790957194,The 47 Morning Update with Ben Ferguson,828088,94.12224998447891,41.608242930288625,254.4990669773228,1.72716797153684,1.5931226920473203,0.7280606717226435,2.394
1795032531,The Jim Acosta Show,332413,62.11646536886908,28.02449815723155,255.97510535469164,0.2672119476127176,0.2979151948625958,-0.5795454545454546,
1798460240,10 Minute Drill,99358,56.303475734207375,25.537647922301204,121.55518243331557,-0.4894545965499812,-0.815707079544202,0.7527675276752768,-1.156
1800671132,Destiny,737580,60.0588397834956,28.647822765469826,287.507652964474,0.5895367026791737,0.49557361155959395,-0.1346153846153846,
1805186512,Going Rogue with Lara Logan,532045,58.327631344082825,28.596715654191705,296.5096388409591,0.3993903108878312,0.5184141581744804,0.5473684210526316,1.659
1809246826,The Keith Edwards Show,74343,77.48429012674406,24.363616998615402,223.39972308020023,0.3365540392246356,0.19418902376697225,-0.428,
1810218232,Next Up with Mark Halperin,429636,67.71043093032621,26.658550873210558,259.4689342071541,0.3009628701362621,0.35846249214765696,0.1557788944723618,
1818418128,Pod Force One,201862,54.73653122000443,26.62991312052374,256.7989958406143,0.0674704665804552,0.09080907910988194,0.6376811594202898,
1818658022,"Life, Liberty & Levin Podcast",177401,66.76198732310326,25.72531889262916,166.39834277157942,-0.2239067673579039,-0.3134785004757638,0.6858407079646017,-0.904
1820648828,The Joy Reid Show,538499,78.38872280851328,26.76110476544411,275.3169341866282,0.6052003477562117,0.671696667288031,-0.6971153846153846,-0.572
1822142909,Glenn Diesen - Greater Eurasia Podcast,274811,37.95335703447096,20.887082394809525,172.009126272238,-0.9860482621890062,-1.075533254116751,-0.0099009900990099,
1839861250,The Moment with Jorge Ramos and Paola Ramos,230267,72.48155660925852,29.888413717662157,296.6446594917247,0.9177232192821816,0.8564393986258564,-0.3875968992248062,-1.021
1843478428,Owen Report,616203,82.1462442641325,29.36189372239838,315.6363659587241,0.997652888488044,1.138711458573317,0.216,
1868807558,Batya!,170416,60.770343135819964,27.51643667999555,225.86896321579326,0.0975306453212512,0.050137697363760725,0.3031914893617021,
