show_id,show,words,religious,profanity,second_person,imperatives,hedging,assertion,out_group_pron,in_group_pron,america,named_actors,insult,catastrophe,fillers,valence,n,side,inten,lean,ideological_intensity
702998658,Week In Review,757203,1.5583667787898356,0.40940144188546534,229.06670998398053,22.054851869313776,119.69049250993459,16.78545911730408,127.45591340763309,165.02840057421855,2.588473632566168,8.082376852706606,0.8452158800216059,0.3829884456347901,83.29338367650419,0.4942394285714285,503.0,-0.17892644135188868,0.3658051689860835,L,0.3658051689860835
716825890,The Tom Woods Show,802788,6.5023393473744004,1.1460061685027678,260.4548149698301,26.295858931623293,88.36704086259385,22.073075332466356,147.2493360638176,123.33268559071635,13.752074022033215,20.441262201228717,2.0304239724559907,2.628340234283522,64.2261717913073,0.3881842424242423,594.0,0.44276094276094274,0.6111111111111112,R,0.6111111111111112
791564318,Jacobin Radio,1782202,3.826726712235762,2.025584080816877,165.28990540915115,17.416656473284174,119.81806776111799,21.046996917296692,121.98392774780861,121.0805509139817,13.04004821002333,15.03757710966546,1.3185935152132024,3.0692368205175393,74.46406187401877,0.2601540838852099,1192.0,-0.5201342281879194,0.5553691275167785,L,0.5553691275167785
925428680,Conversations with Bill Kristol,1841512,4.507165850670536,0.7548145219797645,210.89191924896497,23.00283679932577,153.37396661004652,22.991976158721744,145.13617071189327,128.6768698764928,15.308072931373784,45.72329694294688,1.2815555912749959,2.6282750261741437,121.67718700719843,0.40926222707423576,1216.0,-0.08388157894736842,0.26480263157894735,L,0.26480263157894735
929121341,Louder with Crowder,2389428,8.876601429296048,8.303242449657407,323.50838778151086,38.415051635788984,62.30361408671866,19.48165000159034,144.2060610321801,153.3463238900691,12.72271020512022,23.82160081827115,4.775201428961241,1.6363748980927653,46.232822248672065,0.35031464737793794,1017.0,0.551622418879056,0.671583087512291,R,0.671583087512291
956270301,Rational Security,1902380,3.0067599533216285,2.008011017777731,179.7695518245566,18.944690335264248,156.67216854676772,20.164215351296797,92.85736813885764,126.58879929351654,6.996499122152251,33.226800113541984,1.9764715777079238,1.5296628433856538,59.704160052145205,0.4041065359477121,1174.0,-0.1788756388415673,0.21294718909710392,L,0.21294718909710392
969924303,The Skepticrat,1208382,13.952541497638991,48.22978164189801,201.1367266311481,19.43921706877461,50.32349041942035,25.248638261741736,108.02047696837589,124.38119733660382,10.774738451913384,39.46599667985786,12.818794056846261,1.1916761421471025,28.327134962288415,0.3437880126182965,1018.0,-0.611984282907662,0.6650294695481336,L,0.6650294695481336
983782306,Federalist Radio Hour,762476,7.38383896673469,0.5639521768554027,238.39438880699197,21.56133438954144,110.2329778248758,24.026985767420875,137.7617131555616,141.44707505547714,19.069452677854777,22.79416007848116,3.9214349041805905,2.0984267045782423,84.55348102759956,0.37401734693877536,594.0,0.49158249158249157,0.6060606060606061,R,0.6060606060606061
1043245989,The Dig,2515523,3.8242544393352795,1.8286455739025245,151.20513706294875,16.585020292002895,116.48869837405582,22.0948089125005,126.49059460000962,121.94283256404334,14.505929780805026,9.616290528848275,0.8387917741161579,3.641389881945027,64.09005204881848,0.21413049535603718,1265.0,-0.4956521739130435,0.5209486166007905,L,0.5209486166007905
1050430296,The New Yorker Radio Hour,841625,5.66760730729244,1.7466211198574186,250.40843606119114,22.634783900193078,83.71899598990049,12.654091786722114,94.05614139313828,106.93598693004604,9.671765929006387,16.895885934947273,1.3069953958116738,1.449576711718402,60.240605970592604,0.4033077253218885,649.0,-0.3574730354391371,0.4067796610169492,L,0.4067796610169492
1057255460,The NPR Politics Podcast,462616,2.831722205889982,0.32424300067442546,184.34295398343335,21.70266484514154,81.01751776851644,16.903868435160046,106.00584502049216,117.57051204454666,11.607899424144431,60.871219326612135,1.2969720026977019,0.7781832016186211,60.56859252598267,0.535789423076923,931.0,-0.11278195488721804,0.14070891514500536,L,0.14070891514500536
1060110806,The Nation Podcasts,1146770,3.6363002171315957,1.6742677258735406,183.27127497231353,16.428752060134116,115.18438745345622,22.977580508733226,129.2412602352695,112.68170600905151,16.890919713630456,33.78183942726091,1.299301516433112,2.685804476922138,91.48303495905893,0.359251265822785,1173.0,-0.4978687127024723,0.5234441602728048,L,0.5234441602728048
1072469956,Fox Across America w/ Jimmy Failla,1996475,5.4095343042111725,6.120787888653752,313.697892535594,33.74447463654691,44.28304887363979,16.17851463203897,152.57391151905233,165.37647603901877,28.174657834433187,53.22380695976659,8.625201918381146,1.4375336530635245,71.90673562153295,0.25374533333333316,851.0,0.7215041128084606,0.7661574618096357,R,0.7661574618096357
1093260018,Slate News,1274959,3.176572736848793,2.0235944842147866,269.5223924847779,18.314314421091186,93.54810625282852,14.690668484241455,129.38455275816713,105.1955396212741,8.055160989490643,20.133980778989756,2.015751094741086,0.9255199578966853,60.31566505275856,0.4110244648318044,844.0,-0.32582938388625593,0.36611374407582936,L,0.36611374407582936
1111319839,The Conversation with Dasha Burns,1096319,2.57224402751389,2.6725797874523747,233.1711846643176,24.491046857712035,108.14370634824353,20.514102191059354,119.4542829231273,151.44314747806067,12.277448443381898,56.489032845367085,1.3955792064171104,0.9395075703330874,81.6003371281534,0.41276760000000007,1305.0,-0.05747126436781609,0.21379310344827587,L,0.21379310344827587
1112258664,Russian Roulette,927332,1.8439997757006121,0.2156724883860365,159.19864730215284,17.695927672074294,157.07427329155038,30.35590274033464,119.57961118563794,133.69537555050402,5.898642557358098,10.86989341465624,0.8519063291248442,2.9762803397273037,61.412741067923896,0.2820807017543861,1156.0,-0.04065743944636678,0.052768166089965395,L,0.052768166089965395
1138657182,Liberty Lockdown,1574541,9.031203379270531,24.496027731256284,296.31492606416725,25.499494773397455,89.06722657587196,20.62823387895266,158.7827817757683,136.19842227036324,12.11781719243894,20.253521502456906,5.696898334181199,3.283496587259398,104.84960378929479,0.3098400560224091,806.0,0.413151364764268,0.6588089330024814,R,0.6588089330024814
1147092464,Opening Arguments,1970175,4.86251221338206,5.1264481581585395,249.04386666159098,22.90659459185098,83.35300163691042,20.51594401512556,99.82361972921187,132.2319083330161,4.405700001268923,22.094483992538734,6.217721775984367,0.852716129277856,72.07481568896164,0.4385023762376236,995.0,-0.3185929648241206,0.40703517587939697,L,0.40703517587939697
1155629323,The Reason Roundtable,502204,4.699285549298692,4.181567649799683,206.9676864381805,18.93652778552142,129.29008928642543,17.622320809870093,98.04780527435067,127.99579453767791,21.923361821092623,42.950673431513884,4.241304330511107,2.1505205056112655,85.28406782900973,0.4160327433628319,288.0,0.017361111111111112,0.5520833333333334,R,0.5520833333333334
1169056746,The Playbook Podcast,261483,1.3002757349426157,1.5679795627249191,139.8178849103001,17.477235613787514,72.43300711709747,20.72792495114405,104.97814389463177,116.60413870117752,16.291690090751597,93.92580014761954,1.4150059468493172,0.8795982912847107,48.071958788907885,0.4171452380952382,1219.0,-0.06808859721082855,0.10418375717801477,L,0.10418375717801477
1172546141,The President’s Inbox,285058,1.0173368226817,0.21048348055483446,131.23645012593929,22.59189357955223,106.39939942046881,23.819713882788765,106.50464116074623,132.95539855047042,28.52051161518007,32.27413368507462,0.07016116018494482,3.2274133685074617,34.48421023090038,0.4632513888888887,341.0,-0.05865102639296188,0.11143695014662756,L,0.11143695014662756
1192761536,Pod Save America,2277015,3.3245279455778727,12.41537714946981,218.6019854941667,26.108743244993995,96.09071525659691,15.30073363592247,118.79148797877923,149.06357665628028,14.435565861445797,67.44356097785916,10.22391156843499,1.4843995318432246,64.82609908147289,0.39672022900763354,1241.0,-0.515713134568896,0.5495568090249798,L,0.5495568090249798
1195206601,The Intercept Briefing,1374130,3.9224818612503913,1.5500716817186146,181.8896319853289,21.795608857968315,71.84909724698537,17.167225808329633,129.91492799080146,137.6216224083602,17.603865718672907,30.31736444150117,1.9794342602228319,2.998260717690466,54.37622350141544,0.06660455840455842,1261.0,-0.5233941316415543,0.5773195876288659,L,0.5773195876288659
