show_id,MDNE,MDWS,COND,SPLIT,VIMP,PP2,EMPH,HDG,MDCA,MDCO,n_files,words,D4_biber,D4_plus_imp
1549272440,1.8985629490077869,4.054533961316252,2.389258728962572,4.963404245164532,6.040659030394373,10.654526927907563,0.4019181361466968,0.35168266767143935,2.6277871389098215,1.0637065059030395,15.0,3981.0,0.5339140544554584,0.6438102806245533
1549502623,2.1817867319007016,3.222361630431363,3.2716303715822925,3.760432791114747,1.6725619198942832,14.380179731302897,0.42791132366359375,0.3429504703772457,2.068566651983765,0.8903740773369411,32.0,31783.0,0.3336572724686047,0.05306933296614866
1549624070,2.5418400480864562,2.501440779298037,3.94137823716042,4.148023785445172,1.484209976700377,16.19660189371406,0.5180426234384294,0.4139423086456474,3.447973582193139,1.0857863226254214,32.0,40344.0,0.574051105178538,0.2679339657079482
1551206847,3.0155168859649124,1.5873746710526315,4.4365601364522425,3.1061645467836256,1.6864217592592592,15.992336598440543,0.6822502314814815,0.1949221125730994,4.447889290935673,1.5515160940545811,8.0,8208.0,0.32597518403848785,0.12228975384783392
1551582052,1.3488233528550513,3.1327093265007324,2.117702606149341,2.4356974084919476,1.4923145680819911,16.20987262079063,0.6588432210834553,0.19033458272327966,2.525614187408492,0.11089109809663249,8.0,6830.0,-0.7377735523115408,-0.6048615339961844
1567204040,1.286277521139994,1.0174367914187286,1.2428291027247103,2.4352922956467276,1.2442969307860947,12.794806827435012,0.5245769025994362,0.27403526464140304,1.6285987472596304,0.6073682665205136,24.0,12772.0,-1.6911560031725341,-1.4291888314020464
1568505052,3.3393748465711997,5.039436547184915,4.181045112514454,4.444700400249044,1.7626615405140977,14.609745103620032,0.3468910166325714,0.1956744285333096,2.5598366717068397,0.9080999466334608,8.0,11243.0,1.7640200655130795,1.0298289596609809
1570045623,2.616769847233691,1.0225324731626755,2.2755420520231215,5.631912526837324,2.4341110776218002,14.819573806771261,0.7886079190751445,0.32617824938067713,2.3665671222130467,0.6611399958711809,24.0,24220.0,0.011687556945255528,-0.03298485143665906
1570380458,2.246470036345195,1.9073812019271406,4.359430039726143,2.9212902713211055,3.042031358296002,12.833116262361592,0.4733360240047333,0.2366585242160426,1.7133515848195418,1.1024021384498353,16.0,11831.0,0.09058795120147745,0.017362563027411366
1570432345,4.355618646915088,2.5363587660354305,1.5250701791895744,4.25449791793932,1.2092822592140096,15.459290159845247,0.5905153278354713,0.31561174913459583,2.7851717623701893,0.6044950162899614,24.0,19644.0,0.38790824425108533,0.07144161917754342
1573813504,1.63815,4.429111652739091,3.5148655756731664,3.8098532497678743,3.1820836699164348,17.222452007892294,0.5571059888579387,0.22051433379758587,1.987299373259053,1.382293755803157,16.0,8616.0,0.6144072208076263,0.5836091322646394
1574741668,1.8138362605548854,0.9977752231604342,4.005552159227985,5.497248299155609,0.40262552472858865,19.38417138721351,0.6031467551266587,0.6031369360675513,4.495185042219542,0.7018124487334138,8.0,4145.0,0.2910164975407366,0.06769343094372919
1576614213,1.7811958783832813,2.8644008199695232,2.915740715477831,4.879469646614905,2.8415929758362966,17.471578564690518,0.32653667368115524,0.21043573760975257,3.7796967926855816,1.1217480516653364,32.0,13781.0,0.293304668260243,0.3320463546785917
1579061364,2.4495279486362636,1.4282373097752838,3.6346126571421564,4.838943325899969,1.2763567525179504,14.144219479501068,0.6739038179724067,0.46314565148136355,3.7980877472002357,1.609718173352611,24.0,40807.0,0.3145652844652971,-0.026890711166594417
158004641,2.51448770245839,2.439804458278195,2.6019018675563346,3.748020943842842,1.9943088345479283,15.757907628650775,0.7828058356475873,0.2888886157344417,2.9570332432482807,1.107455967047509,48.0,53653.0,-0.023543260885349346,-0.07722942957242508
1584730781,2.685208475488649,2.5159968852672026,2.504839487312754,3.8548630371429105,2.985965949548011,16.076703565793625,0.4603442652163422,0.1967534367865164,2.2472139104931967,0.8300878417760288,40.0,53873.0,0.052849459350825384,0.12977442849148063
1585243541,2.72374572769953,2.2105618136891523,2.7821503780578207,5.378840019767729,2.1789616703731154,16.94568180380529,0.5386639387200395,0.20756302446256486,2.7347487719298242,0.9286277192982457,32.0,20235.0,0.5035512596787283,0.35387706275459463
1586423406,1.408761454588088,1.1778297678599343,2.8913467680162572,3.22822140456464,1.404956909488823,12.923664018289823,0.7151814131624198,0.5471257542598094,1.6472690128185086,0.740709246521807,24.0,25588.0,-0.815270880494805,-0.8165139448374625
1587492577,3.480799927623643,2.251869618013671,2.946027623642943,3.3051342259750704,2.562479445114596,28.3146244229996,0.88458447929232,0.24126134298351432,2.4323445677523123,1.0187679533574587,8.0,12435.0,0.2277530943902947,0.7351252512718127
