show_id,nw,rp,pc,media,media_negw,rp_rate,pc_rate,media_rate,media_neg,antimedia_rate
1648125917,819823,1402,659,887,58.964,17.101252343493655,8.038320466734893,10.819408579656828,0.06647576099210822,0.7192284188172325
1654162813,1389630,984,1309,1045,68.816,7.0810215668919065,9.419773608802343,7.519987334758174,0.06585263157894737,0.49521095543418037
1659250199,9149,5,3,4,0.143,5.465078150617554,3.279046890370532,4.372062520494043,0.03575,0.156301235107662
1660317917,490394,360,1238,339,18.644,7.341035983311379,25.245007075943015,6.912808884284881,0.05499705014749262,0.3801840968690481
1669610956,967573,1394,1043,2153,176.559,14.407181680348666,10.779548416501909,22.25155104576089,0.08200603808639108,1.8247615425399428
1671451793,687413,479,343,180,9.753,6.968154515553241,4.989722335771945,2.6185131791223033,0.05418333333333333,0.14187977242211014
1674095262,396267,344,234,360,29.14,8.68101557788057,5.9051094337908525,9.08478374429362,0.08094444444444444,0.7353627730797669
1679657705,652426,376,451,536,22.913,5.763105700876421,6.91266135929592,8.215491105504686,0.04274813432835821,0.3511969173515464
1681586867,284133,349,519,220,17.498,12.282980153660434,18.266093695558066,7.742852818926347,0.07953636363636364,0.6158383573889693
1692806415,606599,484,976,639,39.881,7.978911933583801,16.08970670904502,10.534141994958778,0.06241158059467919,0.6574524521141644
1695205478,317724,325,243,139,7.998,10.22900378945248,7.648147448729085,4.374866236104292,0.05753956834532374,0.2517279147939721
1696250206,1624,0,1,2,0.02,0.0,6.157635467980295,12.31527093596059,0.01,0.12315270935960591
1696974077,591742,320,724,906,48.665,5.407762166619912,12.235061901977552,15.310726634242627,0.05371412803532009,0.8224023307454937
1702202187,361212,160,515,362,14.093,4.429531687762311,14.25755511998494,10.021815443562229,0.038930939226519336,0.3901586879727141
1709994511,162113,119,174,92,6.823,7.340558746059847,10.733253964827004,5.675053820483243,0.07416304347826087,0.4208792632299692
1714009198,792715,719,866,674,48.637,9.070094548482116,10.924481055612674,8.502425209564597,0.07216172106824927,0.6135496363762513
1714879044,709379,476,665,682,48.956,6.7100943219351015,9.374396479174038,9.614042704957434,0.07178299120234605,0.6901247429089387
1715894000,112059,112,177,894,36.204,9.994734916427953,15.795250716140604,79.7794019222017,0.04049664429530202,3.2307980617353356
1721813926,826247,613,405,534,40.772,7.419088964922112,4.901681942566811,6.462958413162165,0.07635205992509363,0.4934601880551457
1721969693,363149,390,405,180,10.856,10.739393472100982,11.15244706718179,4.9566431409696845,0.06031111111111111,0.29894065521314944
1722246285,379113,308,456,302,21.219,8.124226813641314,12.028076061754675,7.965962654934017,0.07026158940397352,0.5597011972683607
1725387804,525339,331,460,279,16.481,6.300693456986822,8.756250725721868,5.310856418426959,0.05907168458781362,0.31372123524048284
1725442221,306546,157,265,195,15.316,5.121580447958872,8.644705851650324,6.361198645554011,0.07854358974358974,0.4996313766938731
1728152109,242879,327,712,301,20.916,13.463494167877833,29.315008708039805,12.393002276853908,0.06948837209302326,0.8611695535637086
1728340033,471523,677,286,374,23.413,14.35773016374599,6.065451738303327,7.931744580858198,0.06260160427807487,0.4965399354856497
1730358737,99556,88,242,190,15.458,8.83924625336494,24.307927196753585,19.084736228856123,0.0813578947368421,1.5526939611876733
1743030473,419375,310,516,379,23.613,7.391952309985097,12.30402384500745,9.03725782414307,0.062303430079155675,0.5630521609538003
1750591415,545362,648,367,419,26.742,11.882015982044953,6.7294751009421265,7.6829702106124005,0.06382338902147972,0.49035319659235516
1751785203,356471,279,225,393,33.476,7.826723632497454,6.311873897175366,11.02473974039964,0.08518066157760815,0.9390946248081892
1763234285,4787,14,7,3,0.153,29.245874242740758,14.622937121370379,6.266973052015876,0.051,0.31961562565280965
1767877239,307587,264,127,119,7.526,8.582937510362921,4.128913120515497,3.8688241050499537,0.0632436974789916,0.24467874129920966
1774505095,385554,225,394,168,9.64,5.835758415163634,10.21906140255321,4.357366283322181,0.05738095238095239,0.25002982720967754
1785081636,114217,139,162,93,8.126,12.169817102532898,14.183527846117478,8.142395615363737,0.0873763440860215,0.7114527609725347
1788738240,654,0,0,0,0.0,0.0,0.0,0.0,,0.0
1788891712,323729,275,570,245,12.838,8.494759505635887,17.607319702590747,7.568058468657426,0.052399999999999995,0.3965662637576491
1790957194,853677,1035,849,1099,89.253,12.12402348897768,9.945213470668648,12.873721559793694,0.08121292083712466,1.04551252991471
1794450472,117047,96,142,75,3.7070000000000003,8.201833451519475,12.131878647039223,6.40768238399959,0.04942666666666667,0.31671038129981977
1795032531,332923,325,425,470,29.724,9.762017042979908,12.765714594666035,14.11737849292479,0.06324255319148936,0.892819060263184
