show_id,vimp,pp2,episodes,words,vimp_z,pp2_z,mfte_z
91959525,41.51391724227021,191.22629488777932,58.0,510913.0,0.6248866425868779,-0.5414467835597521,0.0417199295135629
1774505095,30.655195806185795,228.9361851341856,87.0,741473.0,-0.17929161638689858,0.22757810759189476,0.024143245602498087
1356662668,38.156216109843804,201.44814610691955,263.0,1631189.0,0.37622106379635906,-0.3329906472569746,0.021615208269692238
1595408601,28.081613958169363,237.634881075641,151.0,1449703.0,-0.3698866677514963,0.404972251563887,0.017542791906195343
1660317917,23.92241269905732,252.58768167073623,123.0,787964.0,-0.6779099692941091,0.7099075291506798,0.015998779928285356
1692806415,37.99653432377898,201.02247388318088,181.0,1509085.0,0.3643953049845797,-0.3416714610537771,0.011361921965401311
1265845136,29.70901450994157,230.3483701675123,283.0,2173751.0,-0.24936417805688516,0.25637706283795364,0.0035064423905342423
1635446643,30.344102733708432,227.7887457973773,227.0,985694.0,-0.20233063501134718,0.2041781611766114,0.0009237630826321036
1809246826,42.743728745688465,182.74536690136787,186.0,329639.0,0.7159643702462621,-0.714399944627002,0.0007822128096300895
75462585,40.61426153766798,189.93031589961757,221.0,814246.0,0.5582596863230719,-0.5678759270495264,-0.004808120363227253
1785081636,51.94498328842614,147.98413067421768,94.0,262393.0,1.3973934779093762,-1.4232923792431018,-0.012949450666862816
1548086514,40.295249785115395,189.48260367374183,769.0,2707267.0,0.5346342238531168,-0.577006206759215,-0.021185991453049113
1093260018,28.885847919223234,230.52164739822172,1147.0,8918208.0,-0.31032648192163503,0.25991073802540865,-0.025207871948113192
1617887885,47.29099599164253,162.65457284539576,268.0,892136.0,1.0527271722450253,-1.1241152901527427,-0.03569405895385869
1876034889,36.51680241597773,201.00543472723456,115.0,490733.0,0.2548089014316537,-0.34201894376882386,-0.043605021168585084
1408796715,28.47386352371561,229.30394903661036,72.0,766668.0,-0.34083733864208815,0.23507798609017988,-0.052879676275954135
1889705401,19.837754378859977,260.2004657284601,25.0,316064.0,-0.9804127488131981,0.8651564676412922,-0.05762814058595295
1490993194,29.486359053695807,224.72436233036944,332.0,3780053.0,-0.2658536587207612,0.14168561222555223,-0.062084023247604495
1594728054,33.45191554811145,209.86352028109664,171.0,1074079.0,0.027828644146312104,-0.16137433742394192,-0.0667728466388149
1647085571,29.789276709989444,222.73458126153605,198.0,1883228.0,-0.24342009737705347,0.10110763228775499,-0.07115623254464924
